domain,domain_link,domain_group,crawled_by,requires_www,status_code,page_crawl_error,logo_found,logo_is_image,image_group,final_groups,logo_scrape_error,logo_link,logo_src,logo_image_type,logo_image_type.1,selected,logo_file_name,id
jungheinrich.co.nz,https://jungheinrich.co.nz,domain_group_195,,,200.0,,False,,,,,,,,,,,jungheinrich_co_nz
jungheinrich.com.au,https://jungheinrich.com.au,domain_group_195,,,200.0,,False,,,,,,,,,,,jungheinrich_com_au
jungheinrich.in,https://jungheinrich.in,domain_group_195,,,200.0,,False,,,,,,,,,,,jungheinrich_in
jungheinrich.com.br,https://jungheinrich.com.br,domain_group_195,,,200.0,,False,,,,,,,,,,,jungheinrich_com_br
jungheinrich.co,https://jungheinrich.co,domain_group_195,,,200.0,,False,,,,,,,,,,,jungheinrich_co
jungheinrich.co.th,https://jungheinrich.co.th,domain_group_195,,,200.0,,False,,,,,,,,,,,jungheinrich_co_th
jungheinrich.com.my,https://jungheinrich.com.my,domain_group_195,,,200.0,,False,,,,,,,,,,,jungheinrich_com_my
rutscherlebnis.at,https://rutscherlebnis.at,domain_group_196,,,200.0,,True,True,group_558,,,https://rutscherlebnis.at/website/static/img/rutscherlebnis-logo-at.png,/website/static/img/rutscherlebnis-logo-at.png,png,,,logos\rutscherlebnis_at.png,rutscherlebnis_at
reedglobal.hu,https://reedglobal.hu,domain_group_197,,,200.0,,True,True,group_180,,,https://www.reedglobal.hu/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOGJsSlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5c505cfe1de4ee20ac36da02608e3c5e4ebdc82d/old-logo.png,https://www.reedglobal.hu/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOGJsSlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5c505cfe1de4ee20ac36da02608e3c5e4ebdc82d/old-logo.png,png,,,logos\reedglobal_hu.png,reedglobal_hu
reedglobal.pl,https://reedglobal.pl,domain_group_197,,,200.0,,True,True,group_180,,,https://www.reedglobal.pl/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNnZsSlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8a9e8ecf97497d6f76532bb1dec0059e46f44d8f/old-logo.png,https://www.reedglobal.pl/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNnZsSlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8a9e8ecf97497d6f76532bb1dec0059e46f44d8f/old-logo.png,png,,,logos\reedglobal_pl.png,reedglobal_pl
reedglobal.bg,https://reedglobal.bg,domain_group_197,,,200.0,,True,True,group_180,,,https://www.reedglobal.bg/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNjNsSlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--03aafec8a6eb314a6c284f611ccf1d0982b3b0cc/old-logo.png,https://www.reedglobal.bg/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNjNsSlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--03aafec8a6eb314a6c284f611ccf1d0982b3b0cc/old-logo.png,png,,,logos\reedglobal_bg.png,reedglobal_bg
reedglobal.sg,https://reedglobal.sg,domain_group_197,,,200.0,,False,,,,,,,,,,,reedglobal_sg
reedglobal.ae,https://reedglobal.ae,domain_group_197,,,200.0,,False,,,,,,,,,,,reedglobal_ae
reedglobal.com.mt,https://reedglobal.com.mt,domain_group_197,,,200.0,,True,True,group_180,,,https://www.reedglobal.com.mt/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2psSlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e4dfea6020a79551216b544f91f22fa07d170fab/old-logo.png,https://www.reedglobal.com.mt/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2psSlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e4dfea6020a79551216b544f91f22fa07d170fab/old-logo.png,png,,,logos\reedglobal_com_mt.png,reedglobal_com_mt
reedglobal.ch,https://reedglobal.ch,domain_group_197,,,200.0,,False,,,,,,,,,,,reedglobal_ch
reedglobal.cz,https://reedglobal.cz,domain_group_197,,,200.0,,False,,,,,,,,,,,reedglobal_cz
reedglobal.com.tr,https://reedglobal.com.tr,domain_group_197,,,200.0,,False,,,,,,,,,,,reedglobal_com_tr
kiamarin.com,https://kiamarin.com,domain_group_198,,,200.0,,True,True,group_732,,,https://kiamarin.com/assets/styles/743/images/kia-logo-dark.png,/assets/styles/743/images/kia-logo-dark.png,png,,,logos\kiamarin_com.png,kiamarin_com
kia-ci.com,https://kia-ci.com,domain_group_198,,,200.0,,True,True,group_1228,,,https://kia-ci.com/wp-content/uploads/2021/01/new-kia-logo-1.png,https://kia-ci.com/wp-content/uploads/2021/01/new-kia-logo-1.png,png,,,logos\kia-ci_com.png,kia-ci_com
kia-crimea.ru,https://kia-crimea.ru,domain_group_198,,,200.0,,True,True,group_372,,,https://cdn.kia.ru/resize/225x110/master-data/models/1772x997_K5_2021_new_logo.png,https://cdn.kia.ru/resize/225x110/master-data/models/1772x997_K5_2021_new_logo.png,png,,,logos\kia-crimea_ru.png,kia-crimea_ru
kiamotors.com.kh,https://kiamotors.com.kh,domain_group_198,,,200.0,,True,True,group_1228,,,https://kiamotors.com.kh/assets/homeslide/img/slide/KIA-Inspires-logo.png,assets/homeslide/img/slide/KIA-Inspires-logo.png,png,,,logos\kiamotors_com_kh.png,kiamotors_com_kh
kiamotors.com.co,https://kiamotors.com.co,domain_group_198,,True,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",False,,,,,,,,,,,kiamotors_com_co
kia-mouscron.be,https://kia-mouscron.be,domain_group_198,,,200.0,,False,True,group_1076,,,,,png,,,logos\kia-mouscron_be.png,kia-mouscron_be
kia-burian-celle.de,https://kia-burian-celle.de,domain_group_198,,,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,True,group_1228,,,,,png,,,logos\kia-burian-celle_de.png,kia-burian-celle_de
kia-maier-cham.de,https://kia-maier-cham.de,domain_group_198,,,904.0,"HTTPSConnectionPool(host='www.kia-maier-cham.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,True,group_1228,,,,,png,,,logos\kia-maier-cham_de.png,kia-maier-cham_de
kiairaqnim.com,https://kiairaqnim.com,domain_group_198,,,200.0,,False,True,group_1228,,,,,png,,,logos\kiairaqnim_com.png,kiairaqnim_com
bosch-industry-consulting.com,https://bosch-industry-consulting.com,domain_group_199,,,200.0,,False,,,,,,,,,,,bosch-industry-consulting_com
bosch-industrial.com,https://bosch-industrial.com,domain_group_199,,True,200.0,,False,,,,,,,,,,,bosch-industrial_com
bosch-pt.com.au,https://bosch-pt.com.au,domain_group_199,,True,200.0,,True,,,,,https://bosch-pt.com.au/ https://media.bosch-pt.com.au/media/professional_bi/home_relaunch/ac_expert_navi_logo/ac_aadvisor_logo.png , https://media.bosch-pt.com.au/media/professional_bi/home_relaunch/ac_expert_navi_logo/ac_aadvisor_logo.png ,,,,,bosch-pt_com_au
atalian.pl,https://atalian.pl,domain_group_200,,,200.0,,True,True,group_64,,,https://atalian.pl/wp-content/uploads/sites/11/2024/09/EPP_logo-655-300x208.jpg,https://atalian.pl/wp-content/uploads/sites/11/2024/09/EPP_logo-655-300x208.jpg,jpg,,,logos\atalian_pl.jpg,atalian_pl
atalian.hu,https://atalian.hu,domain_group_200,,,200.0,,False,,,,,,,,,,,atalian_hu
atalian.com.tr,https://atalian.com.tr,domain_group_200,,,200.0,,True,True,group_391,,,https://atalian.com.tr/wp-content/uploads/sites/15/2016/07/Logo_EVD.png,https://atalian.com.tr/wp-content/uploads/sites/15/2016/07/Logo_EVD.png,png,,,logos\atalian_com_tr.png,atalian_com_tr
atalian.sk,https://atalian.sk,domain_group_200,,,,,True,True,group_767,,,https://atalian.sk/wp-content/uploads/sites/14/2016/06/atalian-logo.png,https://atalian.sk/wp-content/uploads/sites/14/2016/06/atalian-logo.png,png,,,logos\atalian_sk.png,atalian_sk
atalian.be,https://atalian.be,domain_group_200,,,200.0,,True,True,group_910,,,https://atalian.be/wp-content/uploads/sites/5/2016/09/coca-cola-logo-260x260.png,https://atalian.be/wp-content/uploads/sites/5/2016/09/coca-cola-logo-260x260.png,png,,,logos\atalian_be.png,atalian_be
atalian.rs,https://atalian.rs,domain_group_200,,,200.0,,False,,,,,,,,,,,atalian_rs
atalian.sg,https://atalian.sg,domain_group_200,,,200.0,,True,True,group_1098,,,https://atalian.sg/wp-content/uploads/sites/30/2017/04/atalian-LOGO-1.png,https://atalian.sg/wp-content/uploads/sites/30/2017/04/atalian-LOGO-1.png,png,,,logos\atalian_sg.png,atalian_sg
atalian.cz,https://atalian.cz,domain_group_200,,,200.0,,True,True,group_328,,,https://atalian.cz/wp-content/uploads/sites/25/2022/05/1200px-Magna_logo.svg-300x71.png,https://atalian.cz/wp-content/uploads/sites/25/2022/05/1200px-Magna_logo.svg-300x71.png,png,,,logos\atalian_cz.png,atalian_cz
atalian.nl,https://atalian.nl,domain_group_200,,,200.0,,True,True,group_785,,,https://atalian.nl/wp-content/uploads/2023/08/innocent-logo.jpg,https://atalian.nl/wp-content/uploads/2023/08/innocent-logo.jpg,jpg,,,logos\atalian_nl.jpg,atalian_nl
atalian.lu,https://atalian.lu,domain_group_200,,,200.0,,True,True,group_767,,,https://atalian.lu/wp-content/uploads/sites/9/2016/06/atalian-logo.png,https://atalian.lu/wp-content/uploads/sites/9/2016/06/atalian-logo.png,png,,,logos\atalian_lu.png,atalian_lu
repsol.in.ua,https://repsol.in.ua,domain_group_201,,,200.0,,True,True,group_147,,,https://repsol.in.ua/image/catalog/logo_aenor.png,image/catalog/logo_aenor.png,png,,,logos\repsol_in_ua.png,repsol_in_ua
repsol.com.mx,https://repsol.com.mx,domain_group_201,,True,200.0,,False,,,,,,,,,,,repsol_com_mx
repsol.no,https://repsol.no,domain_group_201,,,200.0,,False,,,,,,,,,,,repsol_no
repsolresourcesuk.com,https://repsolresourcesuk.com,domain_group_201,,,200.0,,True,True,group_634,,,https://www.repsolresourcesuk.com/media/repsol-logo.png,https://www.repsolresourcesuk.com/media/repsol-logo.png,png,,,logos\repsolresourcesuk_com.png,repsolresourcesuk_com
repsol.pe,https://repsol.pe,domain_group_201,,,200.0,,False,,,,,,,,,,,repsol_pe
repsol.fr,https://repsol.fr,domain_group_201,,,200.0,,False,,,,,,,,,,,repsol_fr
repsol.us,https://repsol.us,domain_group_201,,,200.0,,False,,,,,,,,,,,repsol_us
repsolsolgas.com,https://repsolsolgas.com,domain_group_201,,True,200.0,,False,,,,,,,,,,,repsolsolgas_com
veka.pt,https://veka.pt,domain_group_202,,,200.0,,True,True,group_973,,,https://www.veka.pt/wp-content/uploads/2020/03/logo-veka.png,https://www.veka.pt/wp-content/uploads/2020/03/logo-veka.png,png,,,logos\veka_pt.png,veka_pt
veka.com.sg,https://veka.com.sg,domain_group_202,,,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,,,,,,,,,,,veka_com_sg
veka.bg,https://veka.bg,domain_group_202,,,200.0,,True,True,group_769,,,https://vekaprod-media.e-spirit.cloud/5c177b87-3704-4f06-98b8-517fd38011bf/editorial_media/logos_1/svg_veka_diamond_logo.svg,https://vekaprod-media.e-spirit.cloud/5c177b87-3704-4f06-98b8-517fd38011bf/editorial_media/logos_1/svg_veka_diamond_logo.svg,svg,,,logos\veka_bg.svg,veka_bg
veka.hu,https://veka.hu,domain_group_202,,,200.0,,True,True,group_940,,,https://veka.hu/wp-content/uploads/2019/05/VEKA-Logo.svg,https://veka.hu/wp-content/uploads/2019/05/VEKA-Logo.svg,svg,,,logos\veka_hu.svg,veka_hu
veka.fr,https://veka.fr,domain_group_202,,,200.0,,True,True,group_769,,,https://vekaprod-media.e-spirit.cloud/5d135fa1-83eb-4be3-b7b3-b6ca3cb398da/editorial_media/local-logos/logo-veka-profile-website.svg,https://vekaprod-media.e-spirit.cloud/5d135fa1-83eb-4be3-b7b3-b6ca3cb398da/editorial_media/local-logos/logo-veka-profile-website.svg,svg,,,logos\veka_fr.svg,veka_fr
algeco.sk,https://algeco.sk,domain_group_203,,,,,True,True,group_725,,,https://www.algeco.sk/sites/default/files/logo-algeco2017.png,https://www.algeco.sk/sites/default/files/logo-algeco2017.png,png,,,logos\algeco_sk.png,algeco_sk
algeco.com,https://algeco.com,domain_group_203,,,200.0,,True,True,group_101,,,https://algeco.com/themes/custom/algeco_uk/logo.svg,/themes/custom/algeco_uk/logo.svg,svg,,,logos\algeco_com.svg,algeco_com
algeco.at,https://algeco.at,domain_group_203,,,200.0,,True,True,group_725,,,https://www.algeco.at/sites/default/files/logo-algeco2017.png,https://www.algeco.at/sites/default/files/logo-algeco2017.png,png,,,logos\algeco_at.png,algeco_at
algeco.be,https://algeco.be,domain_group_203,,,200.0,,True,True,group_460,,,https://algeco.be/sites/algeco_be/files/logo%402x.png,/sites/algeco_be/files/logo%402x.png,png,,,logos\algeco_be.png,algeco_be
algeco.si,https://algeco.si,domain_group_203,,,200.0,,True,True,group_725,,,https://www.algeco.si/sites/default/files/logo-algeco2017.png,https://www.algeco.si/sites/default/files/logo-algeco2017.png,png,,,logos\algeco_si.png,algeco_si
algeco.pt,https://algeco.pt,domain_group_203,,,200.0,,True,True,group_725,,,https://www.algeco.pt/sites/default/files/logo-algeco2017.png,https://www.algeco.pt/sites/default/files/logo-algeco2017.png,png,,,logos\algeco_pt.png,algeco_pt
algeco.ro,https://algeco.ro,domain_group_203,,,200.0,,True,True,group_725,,,https://www.algeco.ro/sites/default/files/logo-algeco2017.png,,png,,,logos\algeco_ro.png,algeco_ro
algeco.cz,https://algeco.cz,domain_group_203,,,200.0,,True,True,group_725,,,https://www.algeco.cz/sites/default/files/logo-algeco2017.png,https://www.algeco.cz/sites/default/files/logo-algeco2017.png,png,,,logos\algeco_cz.png,algeco_cz
yonyou.com.hk,https://yonyou.com.hk,domain_group_204,,,200.0,,True,,,,"Other error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",https://www.yonyou.com.hk/wp-content/uploads/2017/06/logo-1-e1505461462146.png,https://www.yonyou.com.hk/wp-content/uploads/2017/06/logo-1-e1505461462146.png,,,,,yonyou_com_hk
viacon.no,https://viacon.no,domain_group_205,,,200.0,,True,True,group_416,,,https://viacon.no/wp-content/uploads/2022/07/ViaCon-logo-orange_150x40.png,https://viacon.no/wp-content/uploads/2022/07/ViaCon-logo-orange_150x40.png,png,,,logos\viacon_no.png,viacon_no
vivaconagua.org.za,https://vivaconagua.org.za,domain_group_205,,,200.0,,True,True,group_1228,,,https://vivaconagua.org.za/wp-content/uploads/2025/01/Viva-Con-Agua-Logo-White.svg,https://vivaconagua.org.za/wp-content/uploads/2025/01/Viva-Con-Agua-Logo-White.svg,svg,,,logos\vivaconagua_org_za.svg,vivaconagua_org_za
vivaconagua.at,https://vivaconagua.at,domain_group_205,,,200.0,,True,True,group_1076,,,https://vivaconagua.at/wp-content/uploads/2021/09/VcA-Logo_Oesterreich_KomplettWeissklein.png,/wp-content/uploads/2021/09/VcA-Logo_Oesterreich_KomplettWeissklein.png,png,,,logos\vivaconagua_at.png,vivaconagua_at
viacon.fi,https://viacon.fi,domain_group_205,,,200.0,,True,True,group_416,,,https://viacon.fi/wp-content/uploads/2022/07/ViaCon-logo-orange_150x40.png,https://viacon.fi/wp-content/uploads/2022/07/ViaCon-logo-orange_150x40.png,png,,,logos\viacon_fi.png,viacon_fi
nordicpharma.pt,https://nordicpharma.pt,domain_group_206,,True,200.0,,False,,,,,,,,,,,nordicpharma_pt
nordicpharma.nl,https://nordicpharma.nl,domain_group_206,,,200.0,,False,,,,,,,,,,,nordicpharma_nl
nordicpharma.co.uk,https://nordicpharma.co.uk,domain_group_206,,,200.0,,False,,,,,,,,,,,nordicpharma_co_uk
nordicpharma.it,https://nordicpharma.it,domain_group_206,,,200.0,"HTTPSConnectionPool(host='www.nordicpharma.it', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",False,,,,,,,,,,,nordicpharma_it
nordicpharma.de,https://nordicpharma.de,domain_group_206,,True,200.0,,False,,,,,,,,,,,nordicpharma_de
nordicpharma.fr,https://nordicpharma.fr,domain_group_206,,,200.0,,True,True,group_98,,,https://www.nordicpharma.fr/wp-content/plugins/cookie-law-info/legacy/public/images/logo-cookieyes.svg,https://www.nordicpharma.fr/wp-content/plugins/cookie-law-info/legacy/public/images/logo-cookieyes.svg,svg,,,logos\nordicpharma_fr.svg,nordicpharma_fr
nordicpharma.ch,https://nordicpharma.ch,domain_group_206,,,200.0,,False,,,,,,,,,,,nordicpharma_ch
nordicpharma.es,https://nordicpharma.es,domain_group_206,,True,200.0,,True,,,,"Other error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",https://www.nordicpharma.com/wp-content/uploads/sites/9/sites/6/2022/01/Logo-Linkedin-1-min-1-300x78.png,https://www.nordicpharma.com/wp-content/uploads/sites/9/sites/6/2022/01/Logo-Linkedin-1-min-1-300x78.png,,,,,nordicpharma_es
nordicpharma.be,https://nordicpharma.be,domain_group_206,,True,200.0,,False,,,,,,,,,,,nordicpharma_be
kiaofdaphne.com,https://kiaofdaphne.com,domain_group_207,,,200.0,,True,True,group_732,,,https://kiaofdaphne.com/assets/styles/743/images/kia-logo-dark.png,/assets/styles/743/images/kia-logo-dark.png,png,,,logos\kiaofdaphne_com.png,kiaofdaphne_com
kiaofabilene.com,https://kiaofabilene.com,domain_group_207,,,200.0,,True,True,group_732,,,https://kiaofabilene.com/assets/styles/743/images/kia-logo-dark.png,/assets/styles/743/images/kia-logo-dark.png,png,,,logos\kiaofabilene_com.png,kiaofabilene_com
kiaofduluth.com,https://kiaofduluth.com,domain_group_207,,,200.0,,True,True,group_732,,,https://kiaofduluth.com/assets/styles/743/images/kia-logo-dark.png,/assets/styles/743/images/kia-logo-dark.png,png,,,logos\kiaofduluth_com.png,kiaofduluth_com
kiaofpa.com,https://kiaofpa.com,domain_group_207,,,200.0,,True,True,group_1228,,,https://www.kiaofpa.com/wp-content/themes/convertus-platinum-kia-1/achilles/assets/kia-logo--dark.svg,https://www.kiaofpa.com/wp-content/themes/convertus-platinum-kia-1/achilles/assets/kia-logo--dark.svg,svg,,,logos\kiaofpa_com.svg,kiaofpa_com
kiaofverobeach.com,https://kiaofverobeach.com,domain_group_207,,,200.0,,True,True,group_732,,,,/assets/styles/743/images/kia-logo-dark.png,png,,,logos\kiaofverobeach_com.png,kiaofverobeach_com
kiaofstcatharines.com,https://kiaofstcatharines.com,domain_group_207,,,200.0,"HTTPSConnectionPool(host='www.kiaofstcatharines.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",True,,,,"Other error: HTTPSConnectionPool(host='www.kiaofstcatharines.com', port=443): Read timed out. (read timeout=10)",https://www.kiaofstcatharines.com/wp-content/themes/convertus-platinum-kia-1/achilles/assets/kia-logo--dark.svg,https://www.kiaofstcatharines.com/wp-content/themes/convertus-platinum-kia-1/achilles/assets/kia-logo--dark.svg,,,,,kiaofstcatharines_com
kiacoldlake.com,https://kiacoldlake.com,domain_group_207,,,200.0,,True,True,group_732,,,https://ddztmb1ahc6o7.cloudfront.net/kiacoldlake/wp-content/uploads/2024/02/22083903/Kia_Logo_header%402x.png,https://ddztmb1ahc6o7.cloudfront.net/kiacoldlake/wp-content/uploads/2024/02/22083903/Kia_Logo_header%402x.png,png,,,logos\kiacoldlake_com.png,kiacoldlake_com
kiaofgrandblanc.com,https://kiaofgrandblanc.com,domain_group_207,,,200.0,,True,True,group_732,,,https://kiaofgrandblanc.com/assets/styles/743/images/kia-logo-dark.png,/assets/styles/743/images/kia-logo-dark.png,png,,,logos\kiaofgrandblanc_com.png,kiaofgrandblanc_com
kia-duerkop-hannover.de,https://kia-duerkop-hannover.de,domain_group_207,,,200.0,,True,True,group_1228,,,https://kia-duerkop-hannover.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png,/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png,png,,,logos\kia-duerkop-hannover_de.png,kia-duerkop-hannover_de
kiaofmuncie.com,https://kiaofmuncie.com,domain_group_207,,,200.0,,True,True,group_732,,,https://kiaofmuncie.com/assets/styles/743/images/kia-logo-dark.png,/assets/styles/743/images/kia-logo-dark.png,png,,,logos\kiaofmuncie_com.png,kiaofmuncie_com
